% R,Z,IsoLevel
0.85,3.074435694,55
0.866666667,3.074527322,55
0.883333333,3.07462149,55
0.9,3.074718242,55
0.916666667,3.074817627,55
0.933333333,3.074919694,55
0.95,3.075024493,55
0.966666667,3.075132075,55
0.983333333,3.075242494,55
1,3.075355802,55
1.016666667,3.075472055,55
1.033333333,3.07559131,55
1.05,3.075713623,55
1.066666667,3.075839055,55
1.083333333,3.075967665,55
1.1,3.076099515,55
1.116666667,3.076234668,55
1.133333333,3.076373188,55
1.15,3.076515142,55
1.166666667,3.076660597,55
1.183333333,3.076809621,55
1.2,3.076962284,55
1.216666667,3.077118659,55
1.233333333,3.077278818,55
1.25,3.077442836,55
1.266666667,3.07761079,55
1.283333333,3.077782756,55
1.3,3.077958816,55
1.316666667,3.07813905,55
1.333333333,3.07832354,55
1.35,3.078512372,55
1.366666667,3.078705631,55
1.383333333,3.078903405,55
1.4,3.079105783,55
1.416666667,3.079312858,55
1.433333333,3.079524722,55
1.45,3.07974147,55
1.466666667,3.0799632,55
1.483333333,3.080190009,55
1.5,3.080422,55
1.516666667,3.080659273,55
1.533333333,3.080901934,55
1.55,3.081150089,55
1.566666667,3.081403848,55
1.583333333,3.08166332,55
1.6,3.081928618,55
1.616666667,3.082199858,55
1.633333333,3.082477156,55
1.65,3.082760631,55
1.666666667,3.083050405,55
1.683333333,3.083346601,55
1.7,3.083649346,55
1.716666667,3.083958767,55
1.733333333,3.084274995,55
1.75,3.084598163,55
1.766666667,3.084928407,55
1.783333333,3.085265864,55
1.8,3.085610675,55
1.816666667,3.085962982,55
1.833333333,3.086322931,55
1.85,3.08669067,55
1.866666667,3.087066349,55
1.883333333,3.087450122,55
1.9,3.087842145,55
1.916666667,3.088242576,55
1.933333333,3.088651578,55
1.95,3.089069314,55
1.966666667,3.089495953,55
1.983333333,3.089931664,55
2,3.09037662,55
2.016666667,3.090830998,55
2.033333333,3.091294977,55
2.05,3.09176874,55
2.066666667,3.092252472,55
2.083333333,3.092746361,55
2.1,3.093250601,55
2.116666667,3.093765387,55
2.133333333,3.094290916,55
2.15,3.094827392,55
2.166666667,3.09537502,55
2.183333333,3.095934008,55
2.2,3.096504571,55
2.216666667,3.097086924,55
2.233333333,3.097681287,55
2.25,3.098287883,55
2.266666667,3.098906942,55
2.283333333,3.099538693,55
2.3,3.100183373,55
2.316666667,3.10084122,55
2.333333333,3.101512479,55
2.35,3.102197396,55
2.366666667,3.102896224,55
2.383333333,3.103609218,55
2.4,3.10433664,55
2.416666667,3.105078753,55
2.433333333,3.105835827,55
2.45,3.106608136,55
2.466666667,3.107395958,55
2.483333333,3.108199576,55
2.513223072,3.10968254,55
2.533333333,3.110652458,55
2.55,3.111474906,55
2.566666667,3.112313619,55
2.583333333,3.113168887,55
2.6,3.114041009,55
2.616666667,3.114930283,55
2.633333333,3.115837018,55
2.65,3.116761523,55
2.666666667,3.117704116,55
2.683333333,3.118665119,55
2.7,3.119644858,55
2.716666667,3.120643667,55
2.733333333,3.121661884,55
2.75,3.122699853,55
2.766666667,3.123757924,55
2.783333333,3.124836452,55
2.8,3.125935801,55
2.816666667,3.127056337,55
2.833333333,3.128198435,55
2.85,3.129362476,55
2.866666667,3.130548847,55
2.883333333,3.131757943,55
2.9,3.132990164,55
2.916666667,3.134245918,55
2.933333333,3.135525621,55
2.95,3.136829693,55
2.966666667,3.138158567,55
2.983333333,3.139512677,55
3,3.14089247,55
3.016666667,3.142298398,55
3.033333333,3.143730924,55
3.05,3.145190515,55
3.066666667,3.14667765,55
3.083333333,3.148192816,55
3.1,3.149736509,55
3.116666667,3.151309232,55
3.133333333,3.1529115,55
3.15,3.154543836,55
3.166666667,3.156206774,55
3.183333333,3.157900857,55
3.2,3.159626638,55
3.216666667,3.161384681,55
3.233333333,3.163175562,55
3.25,3.164999865,55
3.266666667,3.166858188,55
3.283333333,3.16875114,55
3.3,3.170679342,55
3.316666667,3.172643426,55
3.333333333,3.174644038,55
3.35,3.176681836,55
3.366666667,3.178757491,55
3.383333333,3.180871689,55
3.4,3.183025127,55
3.416666667,3.18521852,55
3.433333333,3.187452596,55
3.460807692,3.191230159,55
3.483333333,3.194234252,55
3.5,3.196507688,55
3.516666667,3.198822707,55
3.533333333,3.201180068,55
3.55,3.203580542,55
3.566666667,3.206024921,55
3.583333333,3.20851401,55
3.6,3.211048637,55
3.616666667,3.213629644,55
3.633333333,3.216257894,55
3.65,3.218934268,55
3.666666667,3.221659669,55
3.683333333,3.224435018,55
3.7,3.227261261,55
3.716666667,3.230139362,55
3.733333333,3.233070309,55
3.75,3.236055114,55
3.766666667,3.239094813,55
3.783333333,3.242190463,55
3.8,3.245343151,55
3.816666667,3.248553988,55
3.833333333,3.251824112,55
3.85,3.255154687,55
3.866666667,3.258546908,55
3.883333333,3.262001997,55
3.9,3.265521209,55
3.916666667,3.269105826,55
3.933425965,3.272777778,55
3.966666667,3.279862094,55
3.983333333,3.283512405,55
4,3.287230106,55
4.016666667,3.291016587,55
4.033333333,3.294873272,55
4.05,3.298801624,55
4.066666667,3.302803145,55
4.083333333,3.306879378,55
4.1,3.311031905,55
4.116666667,3.315262354,55
4.133333333,3.319572392,55
4.15,3.323963736,55
4.166666667,3.328438145,55
4.183333333,3.332997429,55
4.2,3.337643444,55
4.216666667,3.342378097,55
4.239061196,3.348888889,55
4.266666667,3.356699637,55
4.283333333,3.361538418,55
4.3,3.366469819,55
4.316666667,3.371495975,55
4.333333333,3.376619081,55
4.35,3.381841398,55
4.366666667,3.387165245,55
4.383333333,3.392593013,55
4.4,3.398127154,55
4.416666667,3.403770192,55
4.433333333,3.409524719,55
4.45,3.4153934,55
4.47657358,3.425,55
4.5,3.443753054,55
4.516666667,3.457427044,55
4.533333333,3.471376754,55
4.562435182,3.496428571,55
4.583333333,3.513446368,55
4.6,3.527343579,55
4.616666667,3.541530972,55
4.646690474,3.567857143,55
4.666666667,3.584566569,55
4.683333333,3.598848893,55
4.7,3.613446027,55
4.724723303,3.635714286,55
4.75,3.657598091,55
4.766666667,3.672459927,55
4.783333333,3.68767337,55
4.800337633,3.703571429,55
4.833333333,3.733494098,55
4.85,3.749180807,55
4.869299987,3.767857143,55
4.9,3.79687934,55
4.916666667,3.813254569,55
4.935333802,3.832142857,55
4.966666667,3.86336925,55
4.994724778,3.892857143,55
5.016666667,3.915735043,55
5.033333333,3.933775019,55
5.051017997,3.953571429,55
5.083333333,3.98982404,55
5.100996055,4.010714286,55
5.147941404,4.067857143,55
5.166666667,4.091533962,55
5.189113912,4.121428571,55
5.227473191,4.175,55
5.260693352,4.225,55
5.29138738,4.275,55
5.317592471,4.321428571,55
5.341596062,4.367857143,55
5.361753371,4.410714286,55
5.379985124,4.453571429,55
5.395002538,4.492857143,55
5.408374739,4.532142857,55
5.421991525,4.579267554,55
5.436767105,4.64233656,55
5.444472163,4.68695228,55
5.449220495,4.723663706,55
5.451752228,4.752628343,55
5.453197666,4.779111285,55
5.453749049,4.801248777,55
5.453739893,4.821864171,55
5.453297556,4.839247381,55
5.452530539,4.855740462,55
5.451622101,4.869247515,55
5.45,4.887329121,55
5.448345788,4.902508006,55
5.447458607,4.909625117,55
5.446546112,4.916376905,55
5.445954157,4.920561605,55
5.445440619,4.92402299,55
5.444606894,4.927536551,55
5.44363893,4.931068759,55
5.442655333,4.93459745,55
5.441655876,4.938122572,55
5.440640322,4.941644073,55
5.439608435,4.945161898,55
5.43855997,4.948675993,55
5.437494681,4.952186303,55
5.433333333,4.965347131,55
5.431948277,4.969688362,55
5.436412314,4.955692771,55
5.435312613,4.959195338,55
5.430811033,4.973182482,55
5.42965603,4.976672607,55
5.428482985,4.980158672,55
5.427291608,4.983640612,55
5.426081604,4.987118361,55
5.424852674,4.990591852,55
5.423604515,4.994061016,55
5.422336817,4.997525784,55
0.004673575,3.294120437,60
0.021340484,3.294121544,60
0.038007701,3.294124057,60
0.054675226,3.294127976,60
0.071343059,3.294133303,60
0.088011202,3.294140042,60
0.104679654,3.294148196,60
0.121348417,3.29415777,60
0.138017492,3.294168767,60
0.15468688,3.294181195,60
0.171356582,3.294195059,60
0.188026601,3.294210368,60
0.204696938,3.294227128,60
0.221367594,3.294245348,60
0.238038573,3.294265039,60
0.254709876,3.29428621,60
0.271381505,3.294308873,60
0.288053463,3.294333038,60
0.304725754,3.294358719,60
0.321398379,3.29438593,60
0.338071342,3.294414683,60
0.354744646,3.294444994,60
0.371418295,3.294476879,60
0.388092292,3.294510354,60
0.404766641,3.294545437,60
0.421441345,3.294582144,60
0.43811641,3.294620496,60
0.45479184,3.294660512,60
0.471467638,3.294702212,60
0.488143809,3.294745619,60
0.504820359,3.294790753,60
0.521497293,3.294837638,60
0.538174615,3.294886298,60
0.554852331,3.294936758,60
0.571530447,3.294989043,60
0.588208969,3.29504318,60
0.604887902,3.295099197,60
0.621567253,3.295157121,60
0.638247028,3.295216983,60
0.654927234,3.295278811,60
0.671607877,3.295342638,60
0.688288965,3.295408495,60
0.704970505,3.295476416,60
0.721652504,3.295546434,60
0.73833497,3.295618584,60
0.755017911,3.295692903,60
0.771701334,3.295769427,60
0.788385249,3.295848195,60
0.805069664,3.295929245,60
0.821754588,3.296012617,60
0.838440029,3.296098354,60
0.855125997,3.296186496,60
0.871812501,3.296277088,60
0.888499552,3.296370174,60
0.905187158,3.2964658,60
0.921875331,3.296564011,60
0.93856408,3.296664856,60
0.955253418,3.296768385,60
0.971943353,3.296874647,60
0.988633899,3.296983693,60
1.005325066,3.297095577,60
1.022016866,3.297210353,60
1.038709311,3.297328075,60
1.055402414,3.2974488,60
1.072096187,3.297572585,60
1.088790643,3.297699491,60
1.105485795,3.297829576,60
1.122181658,3.297962904,60
1.138878244,3.298099537,60
1.155575568,3.298239539,60
1.172273645,3.298382977,60
1.188972488,3.298529918,60
1.205672114,3.29868043,60
1.222372537,3.298834585,60
1.239073773,3.298992454,60
1.255775839,3.29915411,60
1.272478751,3.299319629,60
1.289182525,3.299489086,60
1.305887179,3.299662561,60
1.32259273,3.299840132,60
1.339299196,3.300021882,60
1.356006595,3.300207893,60
1.372714945,3.30039825,60
1.389424267,3.30059304,60
1.406134578,3.30079235,60
1.422845899,3.300996272,60
1.43955825,3.301204897,60
1.456271651,3.301418318,60
1.472986124,3.301636632,60
1.489701689,3.301859936,60
1.506418369,3.30208833,60
1.523136186,3.302321915,60
1.539855162,3.302560794,60
1.55657532,3.302805073,60
1.573296685,3.303054859,60
1.590019279,3.303310263,60
1.606743128,3.303571396,60
1.623468257,3.303838373,60
1.64019469,3.304111308,60
1.656922455,3.304390322,60
1.673651577,3.304675534,60
1.690382083,3.304967067,60
1.707114001,3.305265048,60
1.723847358,3.305569603,60
1.740582184,3.305880864,60
1.757318508,3.306198962,60
1.774056358,3.306524034,60
1.790795765,3.306856216,60
1.80753676,3.30719565,60
1.824279375,3.307542478,60
1.84102364,3.307896846,60
1.857769589,3.308258902,60
1.874517255,3.308628799,60
1.891266672,3.309006689,60
1.908017873,3.30939273,60
1.924770894,3.309787083,60
1.941525771,3.310189909,60
1.958282539,3.310601374,60
1.975041237,3.311021648,60
1.991801901,3.311450903,60
2.00856457,3.311889314,60
2.025329283,3.31233706,60
2.04209608,3.312794323,60
2.058865002,3.313261287,60
2.075636089,3.313738141,60
2.092409385,3.314225079,60
2.109184931,3.314722294,60
2.125962771,3.315229988,60
2.14274295,3.315748361,60
2.159525513,3.316277622,60
2.176310507,3.316817981,60
2.193097977,3.317369652,60
2.209887973,3.317932854,60
2.226680542,3.318507808,60
2.243475734,3.319094742,60
2.2602736,3.319693886,60
2.277074191,3.320305474,60
2.29387756,3.320929747,60
2.31068376,3.321566947,60
2.327492845,3.322217323,60
2.34430487,3.322881128,60
2.361119892,3.323558618,60
2.377937969,3.324250057,60
2.394759158,3.32495571,60
2.411583519,3.32567585,60
2.428411114,3.326410754,60
2.445242003,3.327160704,60
2.46207625,3.327925987,60
2.478913919,3.328706896,60
2.495755075,3.32950373,60
2.512599784,3.330316791,60
2.529448115,3.33114639,60
2.546300136,3.331992842,60
2.563155917,3.332856468,60
2.580015532,3.333737595,60
2.596879051,3.334636556,60
2.613746551,3.335553692,60
2.630618106,3.336489349,60
2.647493794,3.33744388,60
2.664373693,3.338417643,60
2.681257885,3.339411006,60
2.69814645,3.340424343,60
2.715039472,3.341458032,60
2.731937036,3.342512464,60
2.748839229,3.343588033,60
2.765746138,3.344685142,60
2.782657855,3.345804203,60
2.79957447,3.346945635,60
2.816496078,3.348109866,60
2.816666667,3.34812118,60
2.833333333,3.349274132,60
2.833419023,3.349280204,60
2.850339765,3.35044048,60
2.867265541,3.351623748,60
2.884196448,3.352830444,60
2.901132582,3.354061012,60
2.918074043,3.355315906,60
2.935020932,3.356595589,60
2.951973353,3.357900533,60
2.968931411,3.359231219,60
2.985895213,3.36058814,60
3.00286487,3.361971797,60
3.019840494,3.363382701,60
3.036822199,3.364821376,60
3.053810102,3.366288354,60
3.070804322,3.36778418,60
3.08780498,3.36930941,60
3.104812202,3.370864613,60
3.121826114,3.372450367,60
3.138846847,3.374067266,60
3.155874531,3.375715915,60
3.172909304,3.377396931,60
3.189951302,3.379110948,60
3.207000669,3.380858611,60
3.224057548,3.382640579,60
3.241122087,3.384457529,60
3.258194437,3.386310149,60
3.275274752,3.388199146,60
3.292363192,3.390125242,60
3.309459916,3.392089174,60
3.326565092,3.394091699,60
3.343678888,3.396133588,60
3.360801477,3.398215634,60
3.377933037,3.400338646,60
3.395073749,3.402503452,60
3.412223798,3.404710902,60
3.429383377,3.406961864,60
3.446552678,3.40925723,60
3.463731902,3.41159791,60
3.480921254,3.413984839,60
3.498120944,3.416418976,60
3.515331185,3.4189013,60
3.532552199,3.421432818,60
3.549784211,3.424014562,60
3.55,3.424045601,60
3.566666667,3.428474586,60
3.567548189,3.428777954,60
3.585653267,3.434942572,60
3.603789066,3.441238852,60
3.621956325,3.447669964,60
3.640155808,3.454239175,60
3.658388299,3.460949854,60
3.67665461,3.467805472,60
3.694955576,3.474809612,60
3.713292059,3.481965965,60
3.731664947,3.489278344,60
3.733333333,3.48993562,60
3.75,3.496700104,60
3.750069716,3.496727355,60
3.768388531,3.503807992,60
3.786742488,3.511039235,60
3.805132477,3.518424899,60
3.823559416,3.525968927,60
3.84202426,3.533675399,60
3.860527992,3.541548537,60
3.879071632,3.549592709,60
3.897656236,3.557812441,60
3.916282898,3.566212418,60
3.916666667,3.566383385,60
3.933333333,3.573645533,60
3.934928623,3.574352251,60
3.953611544,3.582561288,60
3.972338489,3.590949561,60
3.991110696,3.599522121,60
4.009929457,3.608284217,60
4.028796111,3.61724131,60
4.047712054,3.626399077,60
4.05,3.627497421,60
4.066666667,3.635754753,60
4.066677932,3.635760152,60
4.085539479,3.644696449,60
4.104450054,3.653832361,60
4.123411182,3.663174099,60
4.142424457,3.672728147,60
4.161491543,3.682501281,60
4.180614177,3.692500577,60
4.199794176,3.702733431,60
4.2,3.702841785,60
4.216666667,3.711421058,60
4.219025319,3.712669086,60
4.238316613,3.722792649,60
4.25767092,3.733159262,60
4.277090512,3.743777689,60
4.296577773,3.754657125,60
4.316135206,3.765807224,60
4.316666667,3.766106254,60
4.333333333,3.775368486,60
4.335618177,3.776670112,60
4.355139444,3.787680711,60
4.374733958,3.798973839,60
4.394404702,3.810560994,60
4.414154816,3.822454291,60
4.416666667,3.823950061,60
4.433333333,3.834147175,60
4.433993688,3.834548435,60
4.453943775,3.846509466,60
4.47398629,3.858807198,60
4.494125497,3.871457167,60
4.514365909,3.88447581,60
4.516666667,3.885938152,60
4.533333333,3.896756257,60
4.534638047,3.897610029,60
4.55489215,3.910678546,60
4.575257825,3.924153506,60
4.595740842,3.938055923,60
4.616347324,3.952408109,60
4.616666667,3.952626584,60
4.633333333,3.964015048,60
4.63717699,3.96674968,60
4.658160843,3.98155146,60
4.679299688,3.996884645,60
4.683333333,3.999783205,60
4.7,4.012252268,60
4.700574894,4.01268535,60
4.721833475,4.028429056,60
4.743274075,4.044796828,60
4.764908431,4.061828908,60
4.766666667,4.063191744,60
4.783333333,4.076399234,60
4.786902415,4.079329192,60
4.809219281,4.097490547,60
4.831800674,4.116502168,60
4.833333333,4.117774152,60
4.85,4.131914898,60
4.854506141,4.135912595,60
4.877468997,4.156150348,60
4.883333333,4.161295598,60
4.9,4.176694381,60
4.900824686,4.177474058,60
4.925022721,4.200068163,60
4.949692732,4.224078197,60
4.95,4.2243731,60
4.966666667,4.240801696,60
4.974748852,4.249246557,60
4.983333333,4.257915323,60
5,4.275757862,60
5.00045149,4.276257721,60
5.027983797,4.306526292,60
5.033333333,4.312423915,60
5.05,4.331711205,60
5.056567227,4.339722989,60
5.066666667,4.351656073,60
5.083333333,4.37253525,60
5.087064455,4.377451455,60
5.1,4.394035589,60
5.116666667,4.416679117,60
5.121945894,4.424289442,60
5.133333333,4.440281491,60
5.15,4.465239938,60
5.165256314,4.489532741,60
5.166666667,4.491737183,60
5.183333333,4.519914148,60
5.2,4.550397612,60
5.216666667,4.583758218,60
5.233333333,4.621008916,60
5.25,4.663947291,60
5.251413762,4.667857143,60
5.260801637,4.696428571,60
5.266666667,4.716988828,60
5.268895961,4.725,60
5.274968262,4.75,60
5.280003357,4.775,60
5.283333333,4.79546076,60
5.283490476,4.796428571,60
5.286278155,4.817857143,60
5.287994743,4.835714286,60
5.289150841,4.853571429,60
5.289665078,4.867857143,60
5.289807075,4.882142857,60
5.289664403,4.892857143,60
5.28930367,4.903571429,60
5.288939721,4.910714286,60
5.288475194,4.917857143,60
5.288204681,4.921428571,60
5.287908366,4.925,60
5.287323232,4.92875,60
5.286711866,4.9325,60
5.286073718,4.93625,60
5.285408223,4.94,60
5.284714797,4.94375,60
5.283992841,4.9475,60
5.283249054,4.951231037,60
5.283245563,4.95125,60
5.283963576,4.947641805,60
5.282497561,4.955,60
5.281720874,4.95875,60
5.280914834,4.9625,60
5.280078748,4.96625,60
5.279211903,4.97,60
5.27831356,4.97375,60
5.27738296,4.9775,60
5.276419319,4.98125,60
5.275421832,4.985,60
5.27438967,4.98875,60
5.273321982,4.9925,60
5.272217894,4.99625,60
5.271076526,5,60
0.016666667,3.294120936,60
0,3.294120234,60
0.033333333,3.294123043,60
0.05,3.294126556,60
0.066666667,3.294131476,60
0.083333333,3.294137806,60
0.1,3.29414555,60
0.116666667,3.294154711,60
0.133333333,3.294165294,60
0.15,3.294177305,60
0.166666667,3.294190749,60
0.183333333,3.294205635,60
0.2,3.294221969,60
0.216666667,3.29423976,60
0.233333333,3.294259017,60
0.25,3.29427975,60
0.266666667,3.29430197,60
0.283333333,3.294325688,60
0.3,3.294350916,60
0.316666667,3.294377668,60
0.333333333,3.294405957,60
0.35,3.294435798,60
0.366666667,3.294467205,60
0.383333333,3.294500196,60
0.4,3.294534786,60
0.416666667,3.294570994,60
0.433333333,3.294608839,60
0.45,3.294648338,60
0.466666667,3.294689514,60
0.483333333,3.294732385,60
0.5,3.294776975,60
0.516666667,3.294823306,60
0.533333333,3.294871401,60
0.55,3.294921285,60
0.566666667,3.294972983,60
0.583333333,3.295026521,60
0.6,3.295081925,60
0.616666667,3.295139225,60
0.633333333,3.295198448,60
0.65,3.295259624,60
0.666666667,3.295322783,60
0.683333333,3.295387958,60
0.7,3.295455181,60
0.716666667,3.295524485,60
0.733333333,3.295595905,60
0.75,3.295669475,60
0.766666667,3.295745233,60
0.783333333,3.295823215,60
0.8,3.29590346,60
0.816666667,3.295986007,60
0.833333333,3.296070898,60
0.85,3.296158173,60
0.866666667,3.296247875,60
0.883333333,3.296340047,60
0.9,3.296434735,60
0.916666667,3.296531983,60
0.933333333,3.296631841,60
0.95,3.296734354,60
0.966666667,3.296839573,60
0.983333333,3.296947548,60
1,3.297058331,60
1.016666667,3.297171975,60
1.033333333,3.297288533,60
1.05,3.297408062,60
1.066666667,3.297530617,60
1.083333333,3.297656256,60
1.1,3.297785039,60
1.116666667,3.297917027,60
1.133333333,3.29805228,60
1.15,3.298190863,60
1.166666667,3.298332839,60
1.183333333,3.298478275,60
1.2,3.298627238,60
1.216666667,3.298779797,60
1.233333333,3.298936022,60
1.25,3.299095984,60
1.266666667,3.299259757,60
1.283333333,3.299427416,60
1.3,3.299599036,60
1.316666667,3.299774697,60
1.333333333,3.299954476,60
1.35,3.300138455,60
1.366666667,3.300326718,60
1.383333333,3.300519347,60
1.4,3.300716429,60
1.416666667,3.300918052,60
1.433333333,3.301124305,60
1.45,3.30133528,60
1.466666667,3.301551069,60
1.483333333,3.301771767,60
1.5,3.301997471,60
1.516666667,3.302228279,60
1.533333333,3.302464292,60
1.55,3.302705612,60
1.566666667,3.302952344,60
1.583333333,3.303204592,60
1.6,3.303462467,60
1.616666667,3.303726078,60
1.633333333,3.303995537,60
1.65,3.30427096,60
1.666666667,3.304552462,60
1.683333333,3.304840162,60
1.7,3.305134182,60
1.716666667,3.305434645,60
1.733333333,3.305741675,60
1.75,3.306055402,60
1.766666667,3.306375955,60
1.783333333,3.306703467,60
1.8,3.307038072,60
1.816666667,3.307379908,60
1.833333333,3.307729115,60
1.85,3.308085835,60
1.866666667,3.308450213,60
1.883333333,3.308822397,60
1.9,3.309202537,60
1.916666667,3.309590786,60
1.933333333,3.309987299,60
1.95,3.310392234,60
1.966666667,3.310805754,60
1.983333333,3.311228021,60
2,3.311659203,60
2.016666667,3.31209947,60
2.033333333,3.312548994,60
2.05,3.313007952,60
2.066666667,3.313476522,60
2.083333333,3.313954886,60
2.1,3.31444323,60
2.116666667,3.314941741,60
2.133333333,3.315450613,60
2.15,3.31597004,60
2.166666667,3.31650022,60
2.183333333,3.317041356,60
2.2,3.317593652,60
2.216666667,3.318157318,60
2.233333333,3.318732567,60
2.25,3.319319615,60
2.266666667,3.319918681,60
2.283333333,3.32052999,60
2.3,3.321153769,60
2.316666667,3.32179025,60
2.333333333,3.322439668,60
2.35,3.323102263,60
2.366666667,3.323778279,60
2.383333333,3.324467964,60
2.4,3.325171571,60
2.416666667,3.325889354,60
2.433333333,3.326621577,60
2.45,3.327368503,60
2.466666667,3.328130404,60
2.483333333,3.328907554,60
2.5,3.329700233,60
2.516666667,3.330508724,60
2.533333333,3.331333318,60
2.55,3.332174308,60
2.566666667,3.333031994,60
2.583333333,3.33390668,60
2.6,3.334798677,60
2.616666667,3.335708299,60
2.633333333,3.336635868,60
2.65,3.337581709,60
2.666666667,3.338546155,60
2.683333333,3.339529545,60
2.7,3.340532221,60
2.716666667,3.341554534,60
2.733333333,3.34259684,60
2.75,3.343659501,60
2.766666667,3.344742887,60
2.783333333,3.345847373,60
2.8,3.346973341,60
2.827603882,3.348888889,60
2.85,3.350415949,60
2.866666667,3.351579698,60
2.883333333,3.352765768,60
2.9,3.353974557,60
2.916666667,3.355206471,60
2.933333333,3.35646192,60
2.95,3.357741326,60
2.966666667,3.359045115,60
2.983333333,3.360373722,60
3,3.36172759,60
3.016666667,3.36310717,60
3.033333333,3.364512922,60
3.05,3.365945313,60
3.066666667,3.367404821,60
3.083333333,3.368891931,60
3.1,3.370407139,60
3.116666667,3.371950947,60
3.133333333,3.373523872,60
3.15,3.375126436,60
3.166666667,3.376759173,60
3.183333333,3.378422629,60
3.2,3.380117358,60
3.216666667,3.381843927,60
3.233333333,3.383602914,60
3.25,3.385394907,60
3.266666667,3.387220508,60
3.283333333,3.389080331,60
3.3,3.390975001,60
3.316666667,3.392905158,60
3.333333333,3.394871454,60
3.35,3.396874554,60
3.366666667,3.39891514,60
3.383333333,3.400993906,60
3.4,3.403111562,60
3.416666667,3.405268832,60
3.433333333,3.407466458,60
3.45,3.409705198,60
3.466666667,3.411985824,60
3.483333333,3.414309129,60
3.5,3.416675922,60
3.516666667,3.419087031,60
3.533333333,3.421543302,60
3.556245603,3.425,60
3.583333333,3.434130528,60
3.6,3.43988993,60
3.616666667,3.445754752,60
3.633333333,3.451727005,60
3.65,3.457808747,60
3.666666667,3.464002092,60
3.683333333,3.470309202,60
3.7,3.476732299,60
3.716666667,3.483273659,60
3.749283871,3.496428571,60
3.766666667,3.503123769,60
3.783333333,3.509662072,60
3.8,3.51631729,60
3.816666667,3.523091766,60
3.833333333,3.529987913,60
3.85,3.537008216,60
3.866666667,3.544155234,60
3.883333333,3.551431608,60
3.9,3.558840056,60
3.919869532,3.567857143,60
3.95,3.580935358,60
3.966666667,3.588354666,60
3.983333333,3.595906322,60
4,3.603593295,60
4.016666667,3.61141866,60
4.033333333,3.619385601,60
4.06657958,3.635714286,60
4.083333333,3.643621958,60
4.1,3.651629965,60
4.116666667,3.659782284,60
4.133333333,3.668082568,60
4.15,3.676534619,60
4.166666667,3.685142395,60
4.183333333,3.69391002,60
4.201339756,3.703571429,60
4.233333333,3.720112924,60
4.25,3.728967168,60
4.266666667,3.737988542,60
4.283333333,3.747182014,60
4.3,3.756552776,60
4.319670641,3.767857143,60
4.35,3.784704136,60
4.366666667,3.79422378,60
4.383333333,3.803933607,60
4.4,3.8138401,60
4.429908666,3.832142857,60
4.45,3.844071846,60
4.466666667,3.854205134,60
4.483333333,3.864554983,60
4.5,3.875129735,60
4.527121683,3.892857143,60
4.55,3.907419738,60
4.566666667,3.918327754,60
4.583333333,3.92949079,60
4.6,3.940919866,60
4.61798732,3.953571429,60
4.65,3.975635599,60
4.666666667,3.987553584,60
4.697857389,4.010714286,60
4.716666667,4.024459051,60
4.733333333,4.037005921,60
4.75,4.049910596,60
4.772387772,4.067857143,60
4.8,4.089761727,60
4.816666667,4.103545439,60
4.837512968,4.121428571,60
4.866666667,4.146350422,60
4.898105421,4.175,60
4.916666667,4.191978125,60
4.933333333,4.207858118,60
4.9506174,4.225,60
4.999273999,4.275,60
5.016666667,4.293652039,60
5.041036871,4.321428571,60
5.07956608,4.367857143,60
5.11226968,4.410714286,60
5.142248691,4.453571429,60
5.167345085,4.492857143,60
5.190171541,4.532142857,60
5.208946395,4.567857143,60
5.225833615,4.603571429,60
5.239408352,4.635714286,60
5.253123965,4.673212512,60
5.270074564,4.730111846,60
5.278440663,4.767660994,60
5.283517343,4.796665156,60
5.28656454,4.82131915,60
5.288279078,4.841013297,60
5.289286007,4.85867372,60
5.289673784,4.873291815,60
5.289721891,4.886249787,60
5.289504252,4.896824162,60
5.289161359,4.906069154,60
5.288775248,4.913046535,60
5.288387756,4.918940233,60
5.288114882,4.922453189,60
5.287745548,4.925992748,60
5.287175545,4.929614498,60
5.286581936,4.933230936,60
5.285964336,4.936841976,60
5.28532235,4.940447529,60
5.284655569,4.944047503,60
5.283333333,4.950792152,60
5.282532309,4.95481977,60
5.281790848,4.958402941,60
5.281024231,4.961980452,60
5.280232003,4.965552201,60
5.27941369,4.96911808,60
5.278568806,4.972677981,60
5.277696846,4.97623179,60
5.276797291,4.97977939,60
5.275869606,4.983320661,60
5.274913241,4.986855479,60
5.273927631,4.990383717,60
5.272912195,4.993905244,60
5.271866335,4.997419925,60
0.001307611,3.573180987,65
0.017974696,3.573182691,65
0.034642505,3.573187343,65
0.051311039,3.573194945,65
0.067980298,3.573205501,65
0.084650285,3.573219016,65
0.101321,3.573235499,65
0.117992446,3.573254958,65
0.134664625,3.573277403,65
0.151337541,3.573302845,65
0.168011196,3.573331298,65
0.184685594,3.573362776,65
0.201360739,3.573397296,65
0.218036636,3.573434875,65
0.234713289,3.573475532,65
0.251390702,3.573519288,65
0.268068883,3.573566166,65
0.284747836,3.573616189,65
0.301427568,3.573669382,65
0.318108085,3.573725773,65
0.334789394,3.573785391,65
0.351471503,3.573848264,65
0.36815442,3.573914426,65
0.384838153,3.573983908,65
0.40152271,3.574056748,65
0.4182081,3.574132979,65
0.434894333,3.574212643,65
0.451581419,3.574295777,65
0.468269367,3.574382424,65
0.484958189,3.574472627,65
0.501647895,3.574566431,65
0.518338498,3.574663883,65
